entropy,max_prob,accepted
0.005634251981973648,0.99951171875,1
0.1603057086467743,0.9755859375,1
1.4012103080749512,0.463134765625,1
0.04556882008910179,0.9931640625,1
0.13790252804756165,0.97509765625,1
0.022346490994095802,0.99755859375,1
0.015278257429599762,0.99853515625,1
0.5384187698364258,0.8974609375,1
0.5537060499191284,0.80126953125,1
0.05183792859315872,0.99365234375,1
0.004479462746530771,0.99951171875,1
0.6433282494544983,0.873046875,1
0.008032135665416718,0.9990234375,1
0.5135811567306519,0.83740234375,1
0.508747935295105,0.90380859375,1
0.004605340305715799,0.99951171875,1
0.00818746630102396,0.9990234375,1
0.7402275204658508,0.5048828125,1
2.4185051918029785,0.33154296875,0
0.820341944694519,0.7666015625,1
0.5326167345046997,0.8857421875,1
0.38745564222335815,0.87451171875,1
0.01688666269183159,0.998046875,1
0.3116638660430908,0.9072265625,1
0.24178683757781982,0.95361328125,1
0.06221747025847435,0.9912109375,1
0.6716744303703308,0.67578125,1
0.06493537127971649,0.9921875,1
0.10744749009609222,0.98291015625,1
0.008747478947043419,0.9990234375,1
1.2230762243270874,0.476806640625,1
0.021458370611071587,0.9970703125,1
0.005323231685906649,0.99951171875,1
0.026316791772842407,0.9970703125,1
0.879867434501648,0.80810546875,1
0.8435642719268799,0.70263671875,0
0.06082950904965401,0.99267578125,1
3.1247332096099854,0.13916015625,0
0.008625509217381477,0.9990234375,1
2.7834155559539795,0.1883544921875,0
0.8864608407020569,0.83837890625,1
1.532975196838379,0.48046875,1
0.09471724182367325,0.98486328125,1
1.2201918363571167,0.64013671875,1
0.9788455963134766,0.77587890625,1
1.1351218223571777,0.77001953125,1
2.270872116088867,0.28173828125,0
1.191975474357605,0.69091796875,1
0.3721204996109009,0.9306640625,1
0.0700918436050415,0.98974609375,1
0.5115644335746765,0.81201171875,0
0.3837966024875641,0.892578125,1
0.012108183465898037,0.99853515625,1
0.17395520210266113,0.9658203125,1
1.505393147468567,0.375,1
0.9020754098892212,0.77880859375,1
0.7908029556274414,0.86865234375,1
0.8569475412368774,0.78759765625,1
1.1787145137786865,0.77001953125,0
2.059678077697754,0.334716796875,0
0.3331316411495209,0.95556640625,1
0.6076935529708862,0.880859375,1
0.466559499502182,0.9189453125,1
0.098056361079216,0.98388671875,1
2.385796546936035,0.265625,0
1.8444452285766602,0.391845703125,0
0.37473368644714355,0.9326171875,1
0.734447181224823,0.7001953125,1
0.5642393231391907,0.8720703125,1
0.4368744194507599,0.873046875,1
0.09920012205839157,0.986328125,1
0.3989065885543823,0.888671875,1
1.2315813302993774,0.5625,1
0.1141728088259697,0.98486328125,1
1.6016535758972168,0.41748046875,0
0.24310460686683655,0.94677734375,1
0.0017887973226606846,1.0,1
0.009395239874720573,0.9990234375,1
0.01269806269556284,0.9990234375,1
0.03426997363567352,0.99609375,1
0.7759994268417358,0.81591796875,1
0.06795921921730042,0.99169921875,1
0.7677644491195679,0.6923828125,1
0.4842303991317749,0.90625,1
0.9684610962867737,0.56884765625,0
0.5048409104347229,0.89794921875,1
0.7669641375541687,0.7431640625,1
0.0021428032778203487,1.0,1
0.007969804108142853,0.9990234375,1
1.4546964168548584,0.435546875,1
